key,proba
9b068b1e9d154912e44e5df8bb751b75,0.0062094564475724812
fe0ea9e280f5e7d590e62b667185247b,0.0063993034499633577
3c213a16a9aeb0f642f9beebfb306d1d,0.0057322393400341468
776a24cbc03f89de953b94ae2999c81e,0.031881531282762859
8c5c6f6e8899c6283230b41b69f7334c,0.0085442628429689312
070a33fae7b53e164741ac9d578a253c,0.0041858445115054233
74534e1178ed477f8c6687c712a5f456,0.0089104536258162535
c07fcae713ef629889b407811156fc12,0.016530755227743086
39fe47aa63ac5cdafaa6ea58bc72bdf0,0.1756876551608223
f64a37f5a143a69480ece719c5648539,0.024809424296534471
600ebe4098f027513ce4fb24ff029fda,0.00433921222955125
b76a3827b0c352b896d0c0191e160270,0.0081511490689845645
e90e99804de8ff028701c0d73f24df03,0.0047241641399402108
5d2f11b46b5c431a6a599bc454e5cfbd,0.0084990346211285036
eb12c46302346bc8c3297284b7c89a5a,0.0081641635581878869
550a6ea7dbd8200bcbe5edd761c68695,0.00033533234749735579
52cf40984a9ffe2359afdfc5797f76d9,0.0039273163956593379
dc6df1002574f0172ab6d7d030ae8598,0.083980627312849374
a4f17741300a044742b5293c4a910cc6,0.0043901340672900715
47c46258e63848e25fe850015b0a39b6,0.016345830582534443
6de1081ae87e9b4488f13b07f52adb5c,0.0073507524324121967
fdb24332a3c9a6e54b85a4117fe82635,0.0036130879792218612
f9ce54ae02d07ad38497cb2d5ae9d3be,0.0080652965849600574
ba42b6fb8ad16e717a07bd98a4fa3f48,0.016855903528097526
94918fdfd73603176187c98d9b94cec2,0.011757083749219358
d72a5df0f0a14c730ee804063eaf8de8,0.0077154623943371673
c9ac43f3105899319ffb1605687fa1ce,0.0050274202454297237
86dc97a81976e39a823d3e5c651c0b29,0.0068337517703461886
7ee66cf9778f22f80639b019c1f8398c,0.021653299085839427
1d35455b240756a0c9201678a39796ae,0.003161832494077926
90f066d554071dd6bac985a6a39a002b,0.014322114091824503
59f9a9e9706f45836ea7632af7944056,0.0084470069078049215
8cefbe9d80b3ab476938aa2d01e9483e,0.0052195179777736181
2be717b966859cbe8ffe7d49f5482f55,0.012884128990699802
48ed97976ad6d43c7d197670b6659aad,0.020924582374990775
6a511ff36d28d1b74cf7bc7b14b7baf7,0.0061361946351299254
d2eaf6cbd8f0038333dd6c6eb57e0656,0.0064398260444532554
757815fa1ce93b694dd47caf9ebd6b5d,0.018401970078386159
12a08e978d682991897506f661b1cde6,0.0091877877813656625
47c8bdc3ced5e400cf44970104bdb50f,0.0061827019491256458
47d124a0e512b7c096ea358c340b0ff6,0.0076293762578797828
b962b4336cc5f3bd005abff07224eec2,0.0053286927141087187
87ca7f2ed352b30b12ddcaac1f09a338,0.0030642626025624239
70f2fd93caebce289c9a6d443599854b,0.0079094625952166372
5d2949483079efaaaffe17b588a136cd,0.011528159190127805
7d1045dfa13eb580d6da50c47f131327,0.0050676783011281389
b2c7e2c714066cee1e34fe550f4ca391,0.00797219626448876
254e60ed276c83e78d7449cec2953568,0.0059834040819024149
ff641a56d6395967c08dfe690db003f0,0.005808739942797801
b31aef88b5c564ddfbaf49c90519c833,0.0047552527240453607
79e54edf234645bfa7478f7a13b5c34d,0.0052753878013747733
3b3d88c30edba384c815a04e0ef58b5e,0.01246738288835687
1f2cf7a8c77263785a8303d698606e39,0.010347799721806709
ecaeee65e7878a8eeed25469b37f9091,0.0038295822711320736
da82f122c6300f262a339f070b5d7afa,0.012639568951493711
3bb16019dc89c6b2cec502de5c683271,0.0038711013751960045
d96301ce7754573c1687a7e5d06a740a,0.0083179799457914084
11564f1e6b19f37a44660228cac0eceb,0.0052658105494890039
d445ee4e21655218fdfea639e031ddf6,0.0034203205847540934
71c8000061abe12d9bc0498e33714fa1,0.0070931765139185705
21ba01e6c1102b18fcc94b4e33e7c383,0.0056022797416426552
a28ea477b029cd58523b8cc4712c3411,0.00790484993188475
c6d7db821b44f021d84f576872ec7675,0.010642643334065054
5f5e767e7d4dd4441c654fdf0e82dd97,0.0042187984660202642
accf1a460875c141bcfb1eecc30b379a,0.0040004913567183078
f88f39cd84b7dbf6b016de25fc7969c0,0.012471152362743761
d33601b280a007101375538b31671453,0.0040365240263195391
768088a18bb3442875d856379eedf4fd,0.020141390940175617
80509f6315f5e4d50d074c8d85a55b9b,0.012472848943048965
0f0642433ccccadec209c424cc0ef5be,0.0057043622743767489
5060e2d04eb90b389b6805b67c8b8baa,0.0081238592886624626
d84598e58bd2efb51a032c6a13b7bf6d,0.0076878363246199889
b0d534427c73bdcc3db5f263c0be3eda,0.0060695111431278174
62bb6c7a044b98a5354bd9fa751db5da,0.017974785996926604
065315991e0f409aa345afd5c45b2619,0.0052893771596741928
cd59ffec292160d684a64a7c830a07e8,0.0064163946132072157
e75d34287ee9a6c6b154149e3d1ffbad,0.0044853469250516675
110456bb9bb4602a1420b1edd8e5c9b1,0.0087668763421674817
f77eebe6a3be556012938c210307082c,0.00513888967938003
31408fddabc2a422044a20e12bde006a,0.0058453512119198215
acba223684e46b0e2d999584b4efe958,0.00601753570648154
318fd9ce9ad1939ba3b65fe4f9b2b50a,0.024535468328883758
c8fee030ef6197c634812cfa81ba7572,0.0020762622734470568
bb6f6802789647709dcc26ffc32f2803,0.010536276876168454
233363a09803c517f8bc90c2ffa6368c,0.010350785326826976
f1fd273badfb348a8a27e228d9707806,0.012261568002000994
28e6d192c1100af11498c9c700f3fda6,0.00545592941303824
c09d904b6b726d8d21f0ed27af4407bc,0.003803857687281721
38be4e1f22a31c9b2fd7d838a631d829,0.016760926273443767
bea34ca3de0de8f6cc90b8f751c41b5a,0.011439586929040173
b0c044c7c7d8018be1358236d6649f05,0.0036806677649880641
9102579d316d48ada0fe72e70af6969d,0.0045871043559061594
91134976f5a87cd6c47071a33929ad35,0.0040537497644671811
1aa21dcf22685d06ec5c18a04a665572,0.008850735419086566
62406815f1dfab101e462611ffe741f3,0.00372575074904996
904a7fd9eaa0dee4f04f6d525d27a108,0.0071752991083159955
89ea1d94d7047a6d45b16985117edd01,0.00702966942474133
7034846221413ff86fc7c1781b25c50b,0.010242984498754156
790ca51d9ebdf3c93186237ce92ce6ca,0.0067630413067059
4a6336b4be52549e0ff5d8ccc88967fe,0.025274223543923023
393d0306cad6b94800f98d87d53d025a,0.024761142154152937
b3f0a4e7525bd44faa02b67325fa319b,0.0039158783773284994
0199c17ae7de369a79787bc5f3032b22,0.0085467446576978825
692b711cbcc6f7cfa26c9bb9aa5c09c0,0.01428659886857467
db9d14ec7eec41c7c0e3edb1d1e38449,0.00467226802818783
328f3c235c1582cb95794d61225b5943,0.0069174726759676378
fc500fd41d5b16e960cec38e0aec954b,0.0058396072309725476
c1a4e2f8026a3053ddebf9ea7ebc3a1e,0.007630897008771822
cf76ff75a9264ed740fa55c88a40cce0,0.0078333893266297715
77246ee098341e2484638c381f727775,0.014246514345453773
d704ccba6c0ca75bc2d1341869a437d0,0.0078156759564484875
28be9cc3050c67371a454992b8e03ce2,0.013905249083678546
c1e56df1de69f36e9ba824d591406fdb,0.0052387466996718394
e3ec97bea39f7b5a47fa81ec902d96c9,0.032417642318137589
282673c2ef1945aee1e7b4d51ee5d6ea,0.01088203552635547
61005fe55dd0514ef08f9249ccc9e446,0.0076298604447622145
8ce8d1a09e00f837679c6379c129f34d,0.013710497088559259
99c855b954209fc583294e2de6812ff7,0.0082240981804419053
5ec054abae29f5b4093125e21b83aa1f,0.0082935935117781
fc29e2d06b26b8f3636da1bae8fff642,0.0070235096608756578
5d3a1fc1513aaf91eb00af9f97c51108,0.014280871865682079
a8680093de4937cc30314f2d79d66fee,0.011528500633552662
23611796fa3158055fa7edfbdc9bdb8f,0.011335475245015244
982ac371062c6833f634d0d091b54908,0.0046245970374867214
af40a171bc916b91f1d69bd50fe9d60c,0.00519663858772712
870690d67fddfde1039c64498ba5bb16,0.0039339837704675251
7afa182742305e3123f533ac1526daa4,0.028027728376505065
80a746b31e984325d9d4b40b2889001f,0.014566363943695428
f1012667c8c04403efcabd1aecb63f01,0.011358438279236197
900e2d5e233b450eb13b91932039075b,0.016408857198448944
87b7a703ed6e2261f93810011ca3aa88,0.00932443585420551
a6e804b68dbe7afc00f83b7b7c98a370,0.00799220831495273
4ebba5c458a114c5c09f72f6ab455cf4,0.0061992197157629625
9c92a166e1671d1682d4ac80afe50dad,0.0048224401251036539
2888dc2be617c5b6fa2d6287db3bab28,0.0060829921482539471
014f22beeef7ebaf5d439cad8ae1ca9e,0.012229385439040582
741fc4c744a3d0181b222fc8bdbbbf9b,0.00440915863097308
a9174db430c1c23224047c13bf2d674d,0.0081709496456379756
ecdae2151f69df7da8283ddf7012b612,0.0076932037849305138
e64d519e81a038d6048c81e8b2665a27,0.0024124383663813348
9d7df24762c58ff408d789e7002275a3,0.0052701132471402509
ef838115b3293f3a86120054111faad7,0.0083210438574627468
ebe535e6e25eb6b805d06897ef0dd694,0.035838916739357456
9d878e78fef1e7b07205cae69374f9b7,0.006538253690488772
90ac59c06b34f7ea0638e5309fc2450f,0.013203148930758938
69aff98354af97584b76025d25370eb5,0.0184238539242739
365f01cbf67535f8409488a3dc09019b,0.0084216712154650923
743c09e43cd1b8933aeee794245b6f62,0.007378573047228938
d991c0093cb7308e30fc72cd8d4dfc57,0.00775106411226352
d137eb663c8036153ea1c45ffd67b86b,0.09262254282617885
e7743592ce4829f3b954a27e413a09c3,0.007211816487076
f2fca3389c6d3c9241af58f266ed5e6e,0.017269237745681256
c978a3a0e4ba037a1a75fc5e5c26e4a7,0.0038129960318922427
a3309cfc1e067a939a94d44374511598,0.00641814790376449
7332b85887349db27a0344cf32ec0efb,0.0090013533449732827
626fbdc729fb9a9fda213577a7c01fac,0.00862072846168012
7f397cd6c637d3077dfe85fa3f2b8642,0.032792109378443686
b25eeb798603233e247db18e4822d7ed,0.014122937094152101
558e00ad9a9b73e346192ab4c4454853,0.064244566688303417
c66ed06710abc57398ffbe5914c3f931,0.0070382617352574188
ec1fab4803e62d9a75673cb8127cfa88,0.017739251196397639
82ac3baf156520755b65898919b76040,0.015593342952983265
3d31c00b52f873b23d3534b43c2196f4,0.0051456477207677672
b7975cd3ba0c137a81daf7be7ab1d182,0.007858155750053844
a167a2f2b1ef2dc0f3e1ce08d0f52554,0.0065239427409615192
3d958fa18ab56746c1181e922d9af58f,0.0040248513122572906
7a80ec8c4259315cd18df4a3bb39d885,0.0053797818741762636
80d3c54cfeca5b695682736e46697e20,0.0057296669799666057
4bcd4c496e56bd2918cc62d01d59fa41,0.0084956029981209519
b10026871c4fb2771703cc6864cb109e,0.0043815782371847628
82bc171d03e4028d08e2be152e1d8dc7,0.0072885591698754887
ff2d2fe779c0a6c592726d88415d4348,0.0035948405947219511
e7e81ac3b1d0720d4e796efe6356d0b5,0.013162196519112636
3360b60a5af5c78f94ca49b4028de44a,0.0061110611285704148
df28bd54e42ce2642fc6942e1cc7d31a,0.00812647896507776
b980f3b793df2d42ab912a3ae25aadda,0.0035582826597119997
3adbee84d3f091ec68d5b7ed1fff6cd1,0.0037017080522181662
6ac59fef108894eadce297aff2957717,0.0050893841945170845
9f978eb4833e1816de79958dbfe54c68,0.00528513794823911
a75ff52b77f3d7e703e3098c68f65022,0.0081501041556872478
5651c2d4e8780e6813b9f8b3c22b9e9b,0.0057032027862896273
6865a10c062d31584202ec00c5a869cb,0.0048914184208007673
805547949e7b7a334c15b978c3973cd1,0.020044849173234288
e4429b35cfd306f2ad5ad25e56a6d35a,0.0079755775278838748
8ceb5248e6823ca240bb56b7a776a45c,0.032400293985318664
d5c7f4f4e3f2b841163292fe27e9bee1,0.0061074450538108251
a22f3062b35eb5c3b11b0da46dd27283,0.033901765865064416
7191c266cbe7c6d2c2ecd73f454da141,0.0054248963269511513
cd5a5804eb12a0d666581efc624a4c19,0.0071445757120811746
e34a9fe2590830b34cf0208f967b41ec,0.0088016443963372451
05de6be4982dc52284a487636c62ce4d,0.0052767918395588238
ac6e56574751d367d5e8dd46058e1078,0.02268002884939762
cf9b47d3484f55bb6d296c09aac21609,0.022718093471688725
b5897fe48caadb52ff4e81b320bd817b,0.0076542574290021561
c5f2109dc3419982c453c019688598a8,0.0070572928085567291
e7f7df2105464c8055bd834e77b2711e,0.010374381644688608
111f8e2134cba3ab4d2f6c9b50db3eec,0.0096691413976562716
1838710b682041181310ed4dc8b4b5a6,0.010975115175989109
eb171b459aaca43d46df37405f67aa89,0.01458957087170841
dab59f02c7d9b3da75765e81f70f8231,0.0083665322791605136
69b8c32f025e488e96aea5ddc0f5f648,0.0065469251100373545
91be8d05f33ced790cb27adc4b86fa45,0.0097423712281533344
eda8ca66340e4015ba29aaac55ecb5c5,0.008011528447022933
1679b5771cf6c1ba907f7993c03e0b79,0.0083264805884240237
67d31736a9934b47a2ab69c8a4a14bc3,0.01783631864646508
a34a7030619c3cedcb26e82b0ba9d26e,0.0035263586014278527
4040c8add08cc5c3c8bfdad0481e2f38,0.00854875175075327
b3fedf0f7217ead6c35d9bd50107b57d,0.0074555592087746135
05cbc39eb34c82bcb228a3755353fd28,0.0078584659650950562
571aa5a7a7180ea3ced9fd80997d3ddb,0.01852245064645992
0cf4163ad5668f70fedcba422344cf24,0.0063237993850074874
b0e9b6d92ae3c696080cfce514a1585b,0.0054939260275943848
b60b75bd56d998aa8f556a617d0995dc,0.0080297036789818352
a2761c0d1c77e39734f07ec3f3dd41e1,0.015222388464444856
c90de408d1ee971d00241ac3e3ce2682,0.0083156314809911622
29e8d7b7ec8301ef899f979ec77d578a,0.0059078066772509617
3b41f8040552530c72667c574cd1dc5b,0.0097749926755774218
fa7cba05529b18461cef8238870d4b36,0.0055428930293392872
15088d923ff35454e037d9b9ce7bdf48,0.0086160762877115615
d67b6bda80ffc403a88fb3d06b402674,0.0077354231086661082
acbea52a23e0ee850004a8f3d7d8b6db,0.0062670147125440806
41d0384f0e660473562415a73cdf1eaf,0.014598521429687835
560027623ab42ed8dea5311ef24b933e,0.012314258641997276
b7778030d30ef3dd17bda296cb2e1098,0.0051644060822673629
1fd52c31e0b858829a5f4a1089b01c99,0.021432229085094
0c3ac346d858fda134001a46782a90fb,0.0055508236150268158
e487bcbc9123a73d19da25ac00598184,0.0046261890106891815
87d96870152989f213431da15a904dab,0.0023715348388633614
f27606bfedadbaf355d41ac8c112d828,0.042244774015132824
9d1ea939874803f0444becc44dd5d9f3,0.01888994800359288
652b2728b48ba4d991120f988f28bd3c,0.0017481439387000903
090317a668ad05b874390efce8d6dd1d,0.005712983833263653
99fa6492e64bfacc5640b6e473c426ee,0.020960653472061708
4739326ca20d34a157fbce1d0698ef76,0.0095973955841627684
b1d09802588a76e033f62e4110fe15a3,0.0052776524100929031
58bbccb85f9789a37697fc45d89f4510,0.0073095360335951017
09dffee5e7f090474278fce8b9f6ccee,0.052152204145039169
90298f111ef338eb9e92c43fe944f0d3,0.0052999148158721695
999adfa4037fa213b4d23bc38764745d,0.0072804255878562473
fb635c44e16462d045b85a806b8f8b9e,0.0049040996165625348
e0e1b9787bccb25587ed384cd03370dd,0.023992085519193417
a2f09ce952af27e8b891946b289f2cc2,0.016351774578965986
7e11f1b09f4d7554cc1d77abb0ba4db8,0.0068491530637280864
1018c125f6330b161fe382aa7a061d65,0.0044983684650511382
3f12e4c4ccb249a5582f1a3393591807,0.006575915808492901
86d46bbafed81242fd2bc1a8cf01f4f7,0.003603640277238146
2926c82be229a89fafa214a9fac4fef9,0.014432126218095054
20be80288bed748eb61077a608f00365,0.0082761979718098417
83b9ba9a649d5f8cf76418aa6d45b1cf,0.0056854669546739641
ddd0ae8282d1ee996703ff38df25bba1,0.0079763110188472378
e10ce49164be498c02e0da200a172ef1,0.0040490998653161378
f62c3b6d6f93fabc5d5541c271396707,0.0090611237775484153
fbe5abd2804ba594d856f564a309f3fb,0.0067775629968328515
cb80086d95712e2046ab0ac0ee04ee7f,0.0054567555382737673
09e292c7f841fed7263c0cac087b83e4,0.0088638324061559772
a0387551e3622c9e9480a9070b048ba4,0.0055747670317587089
60c38ed4605131acd8c77d2d46aa83a3,0.011678453153093129
6740b9e8aa1303c006c59e82cb2ea753,0.0047266574105918379
af6ee69735b06adef98fd2af18258e8f,0.0051598471517653515
921fa72fe3984f35692f4b60638b60e0,0.010960925981415843
8d06030393c9cddebc547893e627ed2c,0.005687294436795132
6026dd63361812c342f77f84ab98faa7,0.0076946839585463759
d0a0e70d7cd98824171011626c48c8b0,0.010268015515918348
44b1b85ea4c3030ac189c44bed16ff02,0.006290507704010859
06a58d27622f5b2254884beb94dd3bef,0.00797119191908302
3681d09d225ecab29a2fdcf1cc001301,0.012552272892570401
dc058859ef25f5f9f2fb9dd97c483dd1,0.0068856616764499355
6ac4279e4af0285897b795bbd66754f1,0.0063809030780834428
9834971d0fa1cc4a45a1017c5e5e4f42,0.018058494015881624
1d73118a35d453485d426fbf889764b8,0.0060489454364658253
4abeeccc666326844db8e8a4714d29ff,0.0057309832240252214
78c9676466edf3505940dfe1e6930ccc,0.0073484154709470232
10a7b327188a0b384fba13db892d938d,0.0062214804771037191
4aae1fe9468512a68fb844bbe4ccbf22,0.010325478641847807
d50e7cfd4e8036a76f8337ba70164e6d,0.0057522454798747307
4be1dcc8a6215de64bb4259c07fb106d,0.015612099753127731
6c971f75705c72ed28d6990e36ad66f2,0.0056030964120379629
901f140b546fb459deaf66d4cab25ace,0.0049582860195470533
43a9a6c53e96b47cf5271584342bda22,0.0076632821030764705
d8c268e76c38667f775679560a752142,0.0112951536340584
79119124e74e75d844f566b89cba42b8,0.0072899239969495136
b54fb9d5a682d1fb174132a4c3ab7413,0.014722505026957527
015589316cfc5e50a3837b2e9fb7202f,0.00843919019923546
fe01746f351c0bdc5ff690d52e58406c,0.012778185261155445
0273dd7b207fa068af651c603a03ae47,0.0068366765459971649
6652dbaf06165a977e4855fb7987b0a0,0.0056272982458069366
2b19c297389cc8870759940d4d95a1a3,0.00543409915832358
b32e87c9e0cb05c00f9cc60456197340,0.011072390141194949
f027cfcb54bca8f2534fa1dece6d5e5e,0.0045202814571109569
12bc1bf707ab52a7d2a0b658a1e64132,0.0031991362805940176
233c02ef77eab4dad67143111a7d2527,0.0060350600951400244
9a0425f364df3cd0dafba849bce7548e,0.00798973684207981
4d6c8df8387d4bc01992a01bc9bce1f7,0.0066113294624942287
53641e740a7b18fe6c63e2fa598dfc6b,0.020205108649697878
740392eec1003855e3e23076c5890d3f,0.0064955665665936248
1f1408e2d884cebd704ac712baa08785,0.0037924527078116188
e15ad9d250b8f0ff56af5a5996896c93,0.0066443399626546088
289ffe6ad5513ea0cf003e210af16e82,0.0053534006767275337
ac4debd656c3972a26e9a1840fb70e58,0.0088919732812315546
06e7ee4617fdd035724f8fb411169518,0.01873291431710971
e89f8a617db6f9efe247bfdb899045d0,0.0095355606053362466
2acab66f746541ec2ee97ef7e4749854,0.0083209826098803053
8de0c315f5de57c255827ffeb4d8cefe,0.0064556863936297447
388dec9346e0867dca10fa672926571c,0.0053118187700139461
0b1f04d96b25bef0c6bc863176fa797a,0.012741029649642101
f7600fbc417b3b3e399fbfaa022ce733,0.0035759512345697503
f2a03fafb85f565aa2df556136d82ed5,0.0042954434286637819
97bd66c36fcc3997756cbcbfe7e371f6,0.010979163709390342
93e856a2a54bb9294d9d9687d070a944,0.010363135107431296
54027a6874dd1d191d0b4414deec97c8,0.012732039645151787
006b64d81e421da4355929f0538bd579,0.0039318745688207441
571eeda867da759cfd58761d681fa3be,0.00900223478008792
7ad3c2c66c009607e302be41b540d2a1,0.0031528067341074868
ce6ae054ed54e74182d598634173afd1,0.012090112064990841
19e79213ed357012a20c8fe3408d26c7,0.010326708294261727
f4cbbc63a95afc70bfdac7144b9729bd,0.013908047242141
f8fdfd76e24aeb0bd21ae2ed2ddbc2f1,0.0058574750857790011
628ac1c207cbc473c47e39b67ac66ce4,0.021251166343383879
b101adc04330ea0187f3162981bfd4af,0.1290102319323139
f85e6abd614f389722818363a1bdcc28,0.0062132811814401947
